row,col,value
1,131,52.3345006108284
1,132,53.48378747701645
1,133,45.56401041150093
1,134,42.79541254043579
1,135,42.98563265800476
1,136,41.115101397037506
1,137,41.62279662489891
1,138,49.64055156707764
1,139,36.85635349154472
1,140,42.415143430233
1,141,47.541456401348114
1,142,48.72183784842491
1,143,45.74039301276207
1,144,36.518626630306244
1,145,34.47160065174103
1,146,43.96678042411804
1,147,43.62238559126854
1,148,43.83803251385689
1,149,54.903121292591095
1,150,45.712785840034485
1,151,45.993014723062515
1,152,49.967441499233246
1,153,40.120768159627914
1,154,39.203925013542175
1,155,42.4823040664196
1,156,44.92862942814827
1,157,52.97853225469589
1,158,45.31113791465759
1,159,50.954006254673004
1,160,52.1221581697464
1,161,41.613154619932175
1,162,47.45195510983467
1,163,54.70915412902832
1,164,49.93507528305054
1,165,48.79646307229996
1,166,42.94519701600075
1,167,44.13730642199516
1,168,41.41063120961189
1,169,50.917114078998566
1,170,50.42716273665428
1,171,39.99213236570358
1,172,46.87865707278252
1,173,47.090137988328934
1,174,43.79202941060066
1,175,35.5355227291584
1,176,40.22874799370766
1,177,51.531393587589264
1,178,50.68490344285965
1,179,30.245186507701874
1,180,43.76892164349556
1,181,48.46213510632515
1,182,50.11734399199486
1,183,49.94961500167847
1,184,48.62030470371246
1,185,40.08527743816376
1,186,45.05359783768654
1,187,43.00487241148949
1,188,44.26800161600113
1,189,41.67367088794708
1,190,39.796976178884506
1,191,43.58733153343201
1,192,41.28769564628601
1,193,40.74962869286537
1,194,45.90148648619652
1,195,42.34690588712692
1,196,49.06284263730049
1,197,43.572074860334396
1,198,43.254809230566025
1,199,46.390555649995804
1,200,41.25917974114418
1,201,52.61595392227173
1,202,45.646185785532
1,203,50.300969898700714
1,204,41.84292525053024
1,205,48.73555439710617
1,206,40.20992720127106
1,207,48.638913065195084
1,208,45.29876086115837
1,209,51.99832862615585
1,210,49.44476103782654
1,211,48.614743143320084
1,212,47.34334388375282
1,213,43.610091149806976
1,214,47.14071425795555
1,215,45.580169916152954
1,216,47.59235721826553
1,217,43.80781126022339
1,218,46.62152415513992
1,219,46.78302773833275
1,220,47.69807702302933
1,221,44.70509600639343
1,222,45.72691544890404
1,223,45.67861691117287
2,0,47.711908638477325
2,1,46.581876277923584
2,2,46.78115126490593
2,3,44.366103410720825
2,4,41.372024834156036
2,5,45.3039890229702
2,6,45.07874435186386
2,7,47.309965670108795
2,8,47.66644251346588
2,9,40.749625742435455
2,10,52.43503946065903
2,11,48.6107659637928
2,12,46.89770504832268
2,13,44.858397394418716
2,14,44.866056710481644
2,15,38.206939339637756
2,16,41.86410343647003
2,17,47.02176767587662
2,18,42.9470793902874
2,19,36.38914701342583
2,20,43.40028902888298
2,21,44.799025893211365
2,22,45.398405730724335
2,23,31.913716584444046
2,24,48.91761067509651
2,25,43.31922006607056
2,26,45.39916989207268
2,27,54.55422705411911
2,28,40.688858687877655
2,29,41.10452410578728
